City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
353,Praia,CV,14.9215,-23.5087,79.34,69,0,14.97,clear sky
354,Akureyri,IS,65.6835,-18.0878,22.93,93,0,6.91,clear sky
355,Kudahuvadhoo,MV,2.6708,72.8944,81.27,72,83,15.05,broken clouds
356,Saint George,US,37.1041,-113.5841,77.59,22,40,28.77,scattered clouds
357,Upernavik,GL,72.7868,-56.1549,35.04,91,100,19.35,overcast clouds
358,Yatou,CN,37.15,122.3833,56.7,48,0,11.03,clear sky
359,Golden,US,39.7555,-105.2211,74.17,18,1,3.06,clear sky
360,Urucara,BR,-2.5364,-57.76,79.72,78,100,2.64,heavy intensity rain
361,West Wendover,US,40.7391,-114.0733,45.61,49,100,12.66,overcast clouds
362,Pihuamo,MX,19.2499,-103.3828,69.35,98,100,2.95,light rain
363,Moranbah,AU,-22.0016,148.0466,81.57,48,1,5.28,clear sky
364,Aleksandrov Gay,RU,50.147,48.5704,41.77,65,100,5.75,overcast clouds
365,Eldorado,BR,-23.7869,-54.2836,64.45,85,1,3.98,clear sky
366,Shingu,JP,33.7333,135.9833,72.79,64,3,3.65,clear sky
367,Bubaque,GW,11.2833,-15.8333,82.92,68,86,0.81,light rain
368,Malanje,AO,-9.5402,16.341,65.25,83,70,1.34,broken clouds
369,Broome,US,42.2506,-75.833,53.42,69,0,1.01,clear sky
370,Turukhansk,RU,65.8167,87.9833,24.78,94,98,11.01,overcast clouds
371,Saint Marys,US,30.7305,-81.5465,68.0,70,0,4.61,clear sky
372,Red Bluff,US,40.1785,-122.2358,73.53,15,75,11.5,broken clouds
373,Adelanto,US,34.5828,-117.4092,61.7,59,7,22.97,clear sky
374,Talnakh,RU,69.4865,88.3972,27.21,94,99,7.63,overcast clouds
375,Marsaxlokk,MT,35.8419,14.5431,67.08,88,0,2.3,clear sky
376,Horta,PT,38.5333,-28.6333,67.01,67,92,4.0,overcast clouds
377,Wakkanai,JP,45.4094,141.6739,44.58,87,75,12.66,broken clouds
378,San Ramon,US,37.7799,-121.978,70.02,50,0,16.11,clear sky
379,Inirida,CO,3.8653,-67.9239,79.86,82,100,2.64,overcast clouds
380,Axim,GH,4.8699,-2.2405,76.84,88,99,4.7,moderate rain
381,Gamba,GA,-2.65,10.0,76.6,90,93,7.05,light rain
382,Churapcha,RU,62.0025,132.4325,12.88,93,99,0.49,overcast clouds
383,Rawson,AR,-43.3002,-65.1023,69.6,20,11,32.41,few clouds
384,Cidreira,BR,-30.1811,-50.2056,63.0,86,27,5.23,scattered clouds
385,Kapuskasing,CA,49.4169,-82.4331,46.49,93,75,5.75,mist
386,Dunedin,NZ,-45.8742,170.5036,61.66,54,20,1.99,few clouds
387,Pisco,PE,-13.7,-76.2167,62.65,77,0,14.97,clear sky
388,Svetlaya,RU,46.5389,138.3297,40.17,73,57,5.7,broken clouds
389,Mount Isa,AU,-20.7333,139.5,89.91,15,0,14.41,clear sky
390,Lakselv,NO,70.0513,24.9718,35.42,75,75,8.05,light snow
391,Alofi,NU,-19.0595,-169.9187,75.09,94,97,5.75,overcast clouds
392,Isangel,VU,-19.55,169.2667,82.51,78,75,13.8,broken clouds
393,Caravelas,BR,-17.7125,-39.2481,76.59,83,99,10.07,overcast clouds
394,Grand Island,US,40.925,-98.342,71.38,33,0,9.46,clear sky
395,Saint-Georges,GD,12.0564,-61.7485,82.08,83,20,9.22,few clouds
396,Bayji,IQ,34.9311,43.487,70.21,52,1,10.45,clear sky
397,Launceston,AU,-41.45,147.1667,54.16,76,100,16.11,overcast clouds
398,Tessalit,ML,20.1986,1.0114,75.31,21,70,14.45,broken clouds
399,Richards Bay,ZA,-28.783,32.0377,66.76,85,100,9.17,overcast clouds
400,Cetraro,IT,39.5166,15.9416,63.07,90,84,2.48,broken clouds
401,Baiyin,CN,36.5583,104.2081,50.92,36,99,1.41,overcast clouds
402,Deputatskiy,RU,69.3,139.9,0.0,94,98,5.35,overcast clouds
403,Saldanha,ZA,-33.0117,17.9442,59.05,85,64,12.3,broken clouds
404,Los Llanos De Aridane,ES,28.6585,-17.9182,69.55,92,0,0.0,clear sky
405,Kathu,TH,7.9178,98.3332,83.75,88,96,5.99,overcast clouds
406,Cayhagan,PH,9.6697,122.4256,81.61,77,99,3.69,overcast clouds
407,Mandalgovi,MN,45.7625,106.2708,35.24,37,0,6.2,clear sky
408,Baneh,IR,35.9975,45.8853,53.8,77,43,2.98,light rain
409,Funtua,NG,11.5233,7.3081,71.02,32,2,6.53,clear sky
410,Bellefontaine,US,40.3612,-83.7597,66.65,57,20,8.05,few clouds
411,Torbay,CA,47.6666,-52.7314,52.57,90,0,12.66,clear sky
412,Filadelfia,US,39.9523,-75.1638,59.09,71,75,5.86,broken clouds
413,San Policarpo,PH,12.1791,125.5072,82.89,83,94,8.28,overcast clouds
414,Hami,CN,42.8,93.45,49.66,36,0,2.13,clear sky
415,Palmas,BR,-10.2128,-48.3603,80.47,69,75,9.22,broken clouds
416,Morgan City,US,29.6994,-91.2068,72.0,69,70,6.91,broken clouds
417,Munchenbuchsee,CH,47.0218,7.4504,56.34,92,20,3.44,fog
418,Stephenville,US,32.2207,-98.2023,83.19,38,0,12.66,clear sky
419,Shalinskoye,RU,55.7228,93.7594,48.52,54,100,10.96,overcast clouds
420,Talkha,EG,31.0539,31.3779,65.82,81,0,5.37,clear sky
421,Altoona,US,40.5187,-78.3947,55.24,66,0,2.93,clear sky
422,Vostok,RU,46.4856,135.8833,31.32,68,58,3.42,broken clouds
423,Daru,PG,-9.0763,143.2092,85.91,64,40,2.46,scattered clouds
424,Pitkyaranta,RU,61.5734,31.4792,41.97,86,94,14.94,overcast clouds
425,Kaduna,NG,10.5222,7.4383,71.44,41,9,4.12,clear sky
426,Saint-Pierre,RE,-21.3393,55.4781,71.91,73,0,5.75,clear sky
427,Suez,EG,29.9737,32.5263,67.93,77,34,7.65,light rain
428,Koslan,RU,63.4564,48.8989,30.56,76,98,11.16,overcast clouds
429,Morros,BR,-9.4467,-46.3003,81.63,51,45,4.94,scattered clouds
430,Meulaboh,ID,4.1363,96.1285,76.01,84,98,6.53,overcast clouds
431,Narsaq,GL,60.9167,-46.05,35.1,94,100,7.85,light snow
432,Kallithea,GR,37.95,23.7,63.68,77,0,3.44,clear sky
433,Joshimath,IN,30.5667,79.5667,50.67,37,0,7.43,clear sky
434,Leshukonskoye,RU,64.8989,45.7622,32.18,89,100,11.97,overcast clouds
435,Natchitoches,US,31.7668,-93.1335,79.65,47,0,11.5,clear sky
436,Forio,IT,40.7342,13.8646,66.52,75,100,1.81,overcast clouds
437,Kroonstad,ZA,-27.6504,27.2349,60.04,82,81,12.88,broken clouds
438,Manado,ID,1.487,124.8455,81.37,89,40,2.3,scattered clouds
439,Karratha,AU,-20.7377,116.8463,77.56,43,1,12.68,clear sky
440,Dzhebariki-Khaya,RU,62.2167,135.8,-2.65,99,91,1.32,overcast clouds
441,Guerande,FR,47.3291,-2.4283,67.46,88,100,12.08,overcast clouds
442,Bansko,BG,41.8383,23.4885,54.75,69,11,3.33,few clouds
443,Aljezur,PT,37.3191,-8.8033,65.21,87,95,13.98,overcast clouds
444,Caohai,CN,26.8661,104.2841,52.95,94,100,3.11,overcast clouds
445,Hualmay,PE,-11.0964,-77.6139,61.88,83,69,10.18,broken clouds
446,Camacha,PT,33.0833,-16.3333,63.82,82,20,8.05,few clouds
447,Tautira,PF,-17.7333,-149.15,77.76,77,23,10.07,few clouds
448,Inuvik,CA,68.3499,-133.7218,18.46,82,20,6.91,few clouds
449,Tagab,AF,34.855,69.6492,56.77,16,0,7.67,clear sky
450,La Palma,US,33.8464,-118.0467,69.91,76,100,10.36,overcast clouds
451,Evensk,RU,61.95,159.2333,16.36,74,80,6.44,broken clouds
452,Ewa Beach,US,21.3156,-158.0072,85.84,64,18,15.84,few clouds
453,Vila,PT,42.0304,-8.1588,49.08,93,95,14.05,overcast clouds
454,Hofn,IS,64.2539,-15.2082,37.08,75,100,10.16,overcast clouds
455,Adra,ES,36.7496,-3.0206,76.39,59,96,2.13,overcast clouds
456,Nemuro,JP,43.3236,145.575,52.47,70,3,14.76,clear sky
457,Japura,ID,-0.3167,102.35,76.28,90,99,1.5,overcast clouds
458,Seoul,KR,37.5683,126.9778,53.2,88,0,10.36,mist
459,Banamba,ML,13.55,-7.45,78.58,41,98,4.54,overcast clouds
460,Walvis Bay,NA,-22.9575,14.5053,59.09,88,3,6.91,clear sky
461,Westport,US,41.1415,-73.3579,58.91,77,72,3.09,broken clouds
462,Bilma,NE,18.6853,12.9164,75.47,19,4,9.57,clear sky
463,Mali,GN,12.079,-12.2982,60.37,87,76,2.13,light rain
464,Fenoarivo,MG,-18.933,47.4354,59.07,94,75,4.61,broken clouds
465,Bilibino,RU,68.0546,166.4372,9.12,94,100,2.44,overcast clouds
466,Sayyan,YE,15.1718,44.3244,50.86,23,3,3.6,clear sky
467,Mehamn,NO,71.0357,27.8492,35.55,87,75,21.85,broken clouds
468,Tahe,CN,52.3333,124.7333,28.47,65,5,5.1,clear sky
469,College,US,64.8569,-147.8028,34.59,95,100,0.92,overcast clouds
470,Mayumba,GA,-3.432,10.6554,76.59,91,92,6.49,light rain
471,Port Shepstone,ZA,-30.7414,30.455,65.71,73,81,4.09,broken clouds
472,Seda,LV,57.65,25.75,39.54,87,100,4.0,overcast clouds
473,Odesskoye,RU,54.2111,72.9651,31.19,85,100,19.08,overcast clouds
474,Powell,US,40.1578,-83.0752,68.68,58,0,5.75,clear sky
475,Masvingo,ZW,-20.0637,30.8277,66.88,58,3,4.52,clear sky
476,Srednekolymsk,RU,67.45,153.6833,5.77,91,99,12.19,overcast clouds
477,Balkhash,KZ,46.844,74.9804,49.55,51,100,23.55,overcast clouds
478,Yining,CN,29.0361,114.5636,65.01,52,10,2.77,clear sky
479,Cozumel,MX,20.5083,-86.9458,79.07,73,0,5.99,clear sky
480,Krasnoselkup,RU,65.7,82.4667,29.19,95,99,13.31,light snow
481,Okhotsk,RU,59.3833,143.3,21.04,53,95,14.81,overcast clouds
482,Villa Nueva,GT,14.5269,-90.5875,71.62,78,40,16.11,thunderstorm
483,Pevek,RU,69.7008,170.3133,19.76,95,100,7.92,light snow
484,Calama,CL,-22.4667,-68.9333,64.89,8,0,17.27,clear sky
485,Skibotn,NO,69.3913,20.2679,36.82,94,100,28.7,light rain
486,Maniitsoq,GL,65.4167,-52.9,35.19,94,100,20.62,snow
487,Grenada,ES,37.1882,-3.6067,68.68,42,0,0.0,clear sky
488,Ponta Delgada,PT,37.7333,-25.6667,65.12,68,75,9.22,broken clouds
489,Mozhga,RU,56.4447,52.2276,27.37,81,20,5.68,few clouds
490,Umm Kaddadah,SD,13.6017,26.6876,82.33,17,97,15.84,overcast clouds
491,Martapura,ID,-3.4167,114.85,77.09,94,20,4.61,few clouds
492,Road Town,VG,18.4167,-64.6167,82.44,83,40,6.91,scattered clouds
493,San Andres,CO,12.5847,-81.7006,84.22,79,20,8.05,few clouds
494,Byron Bay,AU,-28.65,153.6167,66.94,96,100,19.46,light rain
495,Mackay,AU,-21.15,149.2,86.68,70,10,7.99,clear sky
496,Shahrud,IR,36.4182,54.9763,54.1,81,6,7.07,clear sky
497,Ambulu,ID,-8.345,113.6058,79.95,83,55,2.21,broken clouds
498,Sept-Iles,CA,50.2001,-66.3821,48.2,81,20,5.75,few clouds
499,Stutterheim,ZA,-32.5708,27.424,55.2,95,99,4.68,overcast clouds
500,Dergachi,RU,51.2328,48.7659,38.64,59,100,7.4,overcast clouds
501,Sorland,NO,67.667,12.6934,40.86,66,100,22.91,overcast clouds
502,Pinotepa Nacional,MX,16.3167,-98.0167,76.6,89,72,2.53,light rain
503,Acucena,BR,-19.0731,-42.5464,70.32,91,86,0.54,overcast clouds
504,Manzanillo,CU,20.3433,-77.1167,76.39,86,89,7.11,light rain
505,Gandajika,CD,-6.75,23.95,67.77,94,100,3.38,overcast clouds
506,Kirakira,SB,-10.4544,161.9205,83.86,71,100,5.61,light rain
507,Pangnirtung,CA,66.1451,-65.7125,30.18,94,100,7.54,light snow
508,Borogontsy,RU,62.6683,131.1683,13.23,93,99,0.76,overcast clouds
509,Praia Da Vitoria,PT,38.7333,-27.0667,64.76,88,75,18.54,broken clouds
510,Yinchuan,CN,38.4681,106.2731,51.26,23,68,2.8,broken clouds
511,Sosnovo-Ozerskoye,RU,52.5249,111.5418,22.46,93,18,3.8,few clouds
512,Buala,SB,-8.145,159.5921,84.58,71,100,8.88,light rain
513,Andros Town,BS,24.7,-77.7667,80.56,67,11,13.4,few clouds
514,Swan River,CA,52.1058,-101.2676,42.69,56,49,11.5,scattered clouds
515,Ust-Nera,RU,64.5667,143.2,1.27,97,100,4.07,overcast clouds
516,Muzhi,RU,65.3667,64.6667,30.13,69,58,18.12,broken clouds
517,Teya,RU,60.3778,92.6267,38.01,99,100,0.49,light rain
518,San Ignacio,BZ,17.1561,-89.0714,73.71,85,90,3.89,overcast clouds
519,Bowen,AU,-20.0167,148.2333,79.74,68,0,7.49,clear sky
520,Vrede,ZA,-27.4257,29.1659,54.72,88,93,4.41,overcast clouds
521,Korla,CN,41.7597,86.1469,47.37,42,0,3.65,clear sky
522,Karoi,ZW,-16.8099,29.6925,65.91,49,16,5.48,few clouds
523,Urazovo,RU,50.0836,38.0395,42.85,80,99,6.62,overcast clouds
524,Katherine,AU,-14.4667,132.2667,93.31,36,18,7.47,few clouds
525,Mecca,SA,21.4267,39.8261,78.64,59,5,2.01,clear sky
526,Hidalgotitlan,MX,17.7833,-94.6333,73.17,89,80,6.53,broken clouds
527,Namatanai,PG,-3.6667,152.4333,85.59,61,99,4.7,overcast clouds
528,Russell,US,32.3502,-85.1999,64.0,45,24,4.65,few clouds
529,Margate,GB,51.3813,1.3862,60.91,90,100,1.01,overcast clouds
530,Aromashevo,RU,56.8602,68.6375,28.17,84,94,13.11,overcast clouds
531,Tocopilla,CL,-22.092,-70.1979,63.27,64,15,5.28,few clouds
532,Port-Gentil,GA,-0.7193,8.7815,78.3,87,100,8.46,moderate rain
533,Slave Lake,CA,55.2834,-114.769,40.98,81,100,10.36,overcast clouds
534,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,73.09,50,39,6.08,scattered clouds
535,Verkhniy Rohachyk,UA,47.2505,34.338,51.19,77,100,11.05,overcast clouds
536,Slidell,US,30.2752,-89.7812,73.0,70,44,3.0,scattered clouds
537,Itaguai,BR,-22.8522,-43.7753,75.61,83,100,11.5,overcast clouds
538,Amli,IN,20.2833,73.0167,70.52,63,0,4.61,clear sky
539,Ravar,IR,31.2656,56.8055,67.71,19,0,3.89,clear sky
540,Hobyo,SO,5.3505,48.5268,78.1,81,75,12.8,broken clouds
541,Nurota,UZ,40.5614,65.6886,50.0,83,100,6.96,light rain
542,Safford,US,32.834,-109.7076,80.11,44,72,9.15,broken clouds
543,Bondoukou,CI,8.0333,-2.8,72.82,87,67,3.2,light rain
544,Lardos,GR,36.0942,28.0157,64.94,62,0,6.4,clear sky
545,San Luis,AR,-33.295,-66.3356,62.22,44,12,5.86,few clouds
546,Yar-Sale,RU,66.8333,70.8333,28.96,81,85,12.59,overcast clouds
547,Rantepao,ID,-2.9701,119.8978,74.71,81,75,0.78,broken clouds
548,Moosomin,CA,50.1333,-101.6677,46.4,55,100,13.33,overcast clouds
549,Shakawe,BW,-18.3667,21.85,72.68,36,10,5.28,clear sky
550,Pudozh,RU,61.8099,36.5345,40.42,83,100,12.46,overcast clouds
551,Pitimbu,BR,-7.4706,-34.8086,77.9,77,31,10.71,scattered clouds
552,Zvornik,BA,44.3869,19.1014,58.19,74,92,3.0,overcast clouds
553,Tema,GH,5.667,-0.0166,79.56,78,36,7.63,scattered clouds
554,Sturgeon Bay,US,44.8342,-87.377,59.36,72,0,20.71,clear sky
555,Pasaje,EC,-3.3333,-79.8167,72.68,87,99,0.81,overcast clouds
556,Kununurra,AU,-15.7667,128.7333,96.75,28,12,4.79,few clouds
557,Whitehorse,CA,60.7161,-135.0538,36.01,88,61,1.99,broken clouds
558,Laguna,US,38.421,-121.4238,75.18,18,0,16.11,clear sky
559,Lazaro Cardenas,MX,17.9583,-102.2,79.14,83,100,2.01,light rain
560,Garowe,SO,8.4054,48.4845,74.14,80,93,12.01,overcast clouds
561,Campos Novos,BR,-27.4017,-51.225,54.84,97,2,2.17,clear sky
562,Bol,TD,13.4586,14.7147,83.57,45,94,10.27,overcast clouds
563,Oktyabrskoye,RU,43.0645,44.7417,28.54,100,3,6.71,clear sky
564,Nouadhibou,MR,20.931,-17.0347,70.27,87,13,21.07,few clouds
565,Bundaberg,AU,-24.85,152.35,79.21,68,62,5.99,broken clouds
566,Bandarbeyla,SO,9.4942,50.8122,77.25,85,13,1.28,few clouds
567,Limni,GR,38.7667,23.3167,65.62,55,0,3.78,clear sky
568,Talakan,RU,50.3167,130.3667,32.56,50,1,4.43,clear sky
569,Urengoy,RU,65.9667,78.3667,29.37,87,98,13.91,overcast clouds
570,Ugoofaaru,MV,5.6667,73.0,80.76,81,81,14.03,broken clouds
571,Springdale,US,36.1867,-94.1288,77.59,53,0,18.99,clear sky
572,Gat,IL,31.61,34.7642,67.82,68,0,4.92,clear sky
573,Geraldton,AU,-28.7667,114.6,65.48,67,38,3.09,scattered clouds
574,San Patricio,US,28.017,-97.5169,79.52,64,8,16.31,clear sky
575,Gempol,ID,-7.1827,111.6137,81.41,77,86,4.05,overcast clouds
576,Pingzhuang,CN,42.0372,119.2889,43.61,43,6,5.32,clear sky
577,Ferme-Neuve,CA,46.7001,-75.4493,51.03,86,3,4.88,clear sky
578,Cockburn Town,TC,21.4612,-71.1419,82.63,74,94,15.14,overcast clouds
579,Sembakung,ID,3.8167,117.25,78.37,91,100,1.52,overcast clouds
580,Adrar,MR,20.5022,-10.0711,81.82,15,1,8.46,clear sky
581,Zenzeli,RU,45.9241,47.0474,43.32,50,30,4.43,scattered clouds
582,Palmer,US,42.1584,-72.3287,55.18,72,56,3.33,broken clouds
583,Barcelos,PT,41.5388,-8.6151,60.94,82,74,22.17,broken clouds
584,Ambanja,MG,-13.6833,48.45,70.18,81,36,3.36,scattered clouds
585,Behshahr,IR,36.6923,53.5526,63.52,85,99,2.21,overcast clouds
586,Aswan,EG,24.0934,32.907,72.63,42,0,11.59,clear sky
587,Freeport,US,40.6576,-73.5832,61.02,72,84,3.87,broken clouds
588,Mandera,KE,3.9366,41.867,79.65,63,85,12.71,overcast clouds
589,Doha,QA,25.2867,51.5333,82.38,78,0,3.44,clear sky
590,Novobelokatay,RU,55.7062,58.9549,26.94,81,100,12.17,overcast clouds
591,Najran,SA,17.4924,44.1277,63.25,23,1,2.21,clear sky
592,Kristiansund,NO,63.1115,7.732,43.45,87,100,3.44,drizzle
593,Albino,IT,45.7638,9.7964,62.4,93,75,3.44,broken clouds
594,Tamworth,GB,52.634,-1.6959,58.64,95,100,4.0,overcast clouds
595,Auki,SB,-8.7676,160.7034,83.98,71,100,8.37,moderate rain
596,La Paz,BO,-16.5,-68.15,53.58,40,75,10.36,broken clouds
597,Cururupu,BR,-1.8283,-44.8683,76.05,87,64,3.94,broken clouds
598,Sokoni,TZ,-6.4333,39.55,76.37,83,24,11.25,light rain
599,Vanavara,RU,60.34,102.2797,38.64,94,100,12.21,light rain
600,Faya,SA,18.3851,42.4509,56.01,23,2,4.79,clear sky
601,Tateyama,JP,34.9833,139.8667,65.1,73,7,15.14,clear sky
602,Fort Saint James,CA,54.4333,-124.25,42.12,54,60,4.5,broken clouds
603,Louga,RU,58.7372,29.8453,36.3,96,13,4.88,few clouds
604,Hadejia,NG,12.4498,10.0444,78.15,22,49,8.9,scattered clouds
605,Balagansk,RU,54.0103,103.0544,36.37,79,83,9.78,broken clouds
606,Mount Darwin,ZW,-16.7725,31.5838,65.26,57,5,3.31,clear sky
607,Berbera,SO,10.4396,45.0143,81.63,78,33,4.18,light rain
608,Sao Raimundo Nonato,BR,-9.0153,-42.6994,81.0,44,34,2.89,scattered clouds
609,Port Augusta,AU,-32.5,137.7667,61.32,83,100,12.95,overcast clouds
610,Yuli,NG,9.6989,10.2744,75.92,35,89,4.79,overcast clouds
611,Ahipara,NZ,-35.1667,173.1667,65.82,46,0,5.26,clear sky
612,Vestmannaeyjar,IS,63.4427,-20.2734,42.91,78,100,17.81,overcast clouds
613,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,76.3,84,29,8.97,scattered clouds
614,Kloulklubed,PW,7.0419,134.2556,83.35,72,96,4.7,overcast clouds
615,Hefei,CN,31.8639,117.2808,63.16,65,0,9.35,clear sky
616,Tiarei,PF,-17.5333,-149.3333,77.58,79,20,11.5,few clouds
617,Vrangel,RU,42.7297,133.0839,42.84,52,0,7.16,clear sky
618,Paka,MY,4.6374,103.4368,74.59,97,100,8.84,overcast clouds
619,Manadhoo,MV,5.7667,73.3833,80.38,83,80,13.91,broken clouds
620,Kimbe,PG,-5.5502,150.1429,75.47,97,100,3.27,moderate rain
621,Puerto Del Rosario,ES,28.5004,-13.8627,73.15,83,75,8.05,broken clouds
622,Ban Mo,TH,14.6154,100.7273,77.99,77,69,6.31,broken clouds
623,Kangaatsiaq,GL,68.3065,-53.4641,33.87,77,100,15.28,overcast clouds
624,Mecayapan,MX,18.2167,-94.8333,74.98,88,59,5.06,broken clouds
625,Moron,AR,-34.6534,-58.6198,56.97,71,96,7.94,overcast clouds
626,Kuna,US,43.4918,-116.4201,50.56,59,0,13.8,clear sky
627,Chara,RU,56.9064,118.2631,18.77,71,19,1.34,few clouds
628,Constitucion,CL,-35.3333,-72.4167,50.29,89,46,7.09,scattered clouds
629,Baruun-Urt,MN,46.6806,113.2792,30.36,53,0,5.59,clear sky
630,Bistrica,RO,47.1332,24.5001,49.89,94,100,2.57,light rain
631,Burgeo,CA,47.6167,-57.6152,50.85,93,0,8.23,clear sky
632,Sola,VU,-13.8833,167.55,80.13,79,99,18.54,heavy intensity rain
633,Ancud,CL,-41.8697,-73.8203,45.27,77,99,8.1,overcast clouds
634,Hutchinson,US,38.0608,-97.9298,79.74,28,0,7.47,clear sky
635,Sri Aman,MY,1.2376,111.4621,78.21,83,97,1.19,overcast clouds
636,Westerly,US,41.3776,-71.8273,57.83,84,0,3.44,clear sky
637,Port Blair,IN,11.6667,92.75,79.05,91,100,24.81,heavy intensity rain
638,Aripuana,BR,-9.1667,-60.6333,74.1,86,97,2.19,moderate rain
639,Ciudad Bolivar,VE,8.1222,-63.5497,85.03,63,79,9.17,broken clouds
640,Ciudad Guayana,VE,8.3533,-62.6528,79.52,85,77,5.59,broken clouds
641,Khilok,RU,51.3674,110.4676,26.98,84,16,2.64,few clouds
642,Georgiyevka,KZ,43.0369,74.7114,51.84,66,40,15.66,scattered clouds
643,Jati,PK,24.3539,68.2671,78.98,40,0,5.32,clear sky
644,Fuerte Olimpo,PY,-21.0415,-57.8738,71.71,64,1,6.29,clear sky
645,Khor,RU,47.8861,134.9464,34.18,87,100,4.21,overcast clouds
646,Santa Maria,BR,-29.6842,-53.8069,63.7,77,0,0.0,clear sky
647,Tutoia,BR,-2.7619,-42.2744,79.66,83,45,13.02,scattered clouds
648,Henties Bay,NA,-22.116,14.2845,57.72,93,37,4.38,scattered clouds
649,Majene,ID,-3.5403,118.9707,81.12,77,85,1.45,overcast clouds
650,Ormara,PK,25.2088,64.6357,80.47,57,0,10.38,clear sky
651,Wadi,IN,17.0667,76.9833,64.4,81,0,6.87,clear sky
652,Yarada,IN,17.65,83.2667,76.41,67,100,7.07,overcast clouds
653,Vlasotince,RS,42.9636,22.1231,54.45,58,58,2.19,broken clouds
654,Dong Hoi,VN,17.4833,106.6,74.7,86,70,6.2,broken clouds
655,Dwarka,IN,22.2394,68.9678,81.32,54,1,6.44,clear sky
656,Teknaf,BD,20.8624,92.3058,78.58,85,100,10.07,heavy intensity rain
657,Presidente Epitacio,BR,-21.7633,-52.1156,70.79,72,0,6.49,clear sky
658,Moose Factory,CA,51.2585,-80.6094,45.93,90,100,3.94,overcast clouds
659,Manicore,BR,-5.8092,-61.3003,77.94,83,100,2.84,overcast clouds
660,Tongliao,CN,43.6125,122.2653,40.73,48,1,10.11,clear sky
661,Worthington,US,40.0931,-83.018,68.76,59,75,6.91,broken clouds
662,Bolanos De Calatrava,ES,38.9069,-3.6635,65.73,69,99,9.19,overcast clouds
663,Kuji,JP,40.1878,141.7689,58.82,68,28,7.65,scattered clouds
664,Jiayuguan,CN,39.8167,98.3,42.21,35,0,3.69,clear sky
665,Baie-Comeau,CA,49.2168,-68.1489,47.08,83,62,5.48,broken clouds
666,Wladyslawowo,PL,54.7909,18.4009,54.95,93,87,13.65,overcast clouds
667,Mildura,AU,-34.2,142.15,62.56,94,100,10.36,overcast clouds
668,Tucuman,AR,-26.8241,-65.2226,66.2,59,40,6.91,scattered clouds
669,Noumea,NC,-22.2763,166.4572,80.58,99,100,16.78,overcast clouds
670,Madawaska,US,47.3561,-68.3288,56.5,50,0,9.22,clear sky
